City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal,Medal_Points
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"OLBRICHT, Bernd",Male,GDR,East Germany,M,Gold,3
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"OLBRICHT, Bernd",Male,GDR,East Germany,M,Bronze,1
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"FOLTAN, Laszlo",Male,HUN,Hungary,M,Gold,3
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"PARFENOVICH, Vladimir",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"CAPUSTA, Petre",Male,ROU,Romania,M,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"DUVIGNEAU, Bernd",Male,GDR,East Germany,M,Gold,3
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"PARFENOVICH, Vladimir",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"MILENKOV, Bojiar",Male,BUL,Bulgaria,M,Bronze,1
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"HEUKRODT, Olaf",Male,GDR,East Germany,M,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"LEUE, Eckhard",Male,GDR,East Germany,M,Bronze,1
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"GENÄUSS, Carsta",Female,GDR,East Germany,W,Gold,3
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"LIUBENOV, Liubomir",Male,BUL,Bulgaria,M,Gold,3
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"HELM, Rüdiger",Male,GDR,East Germany,M,Gold,3
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"SIMIONOV, Toma",Male,ROU,Romania,M,Gold,3
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ESEANU, Nicusor",Male,ROU,Romania,M,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"KREFT-ALEKSEEVA, Galina",Female,URS,Soviet Union,W,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"ANANIEV, Borislav",Male,BUL,Bulgaria,M,Bronze,1
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"HELM, Rüdiger",Male,GDR,East Germany,M,Gold,3
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"JOOS, Istvan",Male,HUN,Hungary,M,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"LEBAS, Alain",Male,FRA,France,M,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"MADEJA, Uwe",Male,GDR,East Germany,M,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"GESHEVA, Vania",Female,BUL,Bulgaria,W,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"HELM, Rüdiger",Male,GDR,East Germany,M,Bronze,1
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"GEANTA, Ion",Male,ROU,Romania,M,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"DEL RIEGO GORDON, Guillermo",Male,ESP,Spain,M,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"RAKUSZ, Eva",Female,HUN,Hungary,W,Bronze,1
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"PATZAICHIN, Ivan",Male,ROU,Romania,M,Silver,2
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"MANEV, Ivan",Male,BUL,Bulgaria,M,Bronze,1
Moscow,1980.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"BISCHOF, Martina",Female,GDR,East Germany,W,Gold,3
Moscow,1980.0,Cycling,Cycling Road,team time trial,"KASHIRIN, Yuri",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Cycling,Cycling Road,team time trial,"SKODA, Jiri",Male,TCH,Czechoslovakia,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Road,team time trial,"LOGVIN, Oleg",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Cycling,Cycling Road,individual road race,"SUKHORUCHENKOV, Sergei",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Cycling,Cycling Road,team time trial,"YARKIN, Anatoli",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Cycling,Cycling Road,individual road race,"BARINOV, Yuri",Male,URS,Soviet Union,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Road,team time trial,"DROGAN, Bernd",Male,GDR,East Germany,M,Silver,2
Moscow,1980.0,Cycling,Cycling Road,team time trial,"KLASA, Michal",Male,TCH,Czechoslovakia,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Road,team time trial,"LUDWIG, Olaf",Male,GDR,East Germany,M,Silver,2
Moscow,1980.0,Cycling,Cycling Road,team time trial,"SHELPAKOV, Sergei",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Cycling,Cycling Road,team time trial,"HARTNICK, Hans-Joachim",Male,GDR,East Germany,M,Silver,2
Moscow,1980.0,Cycling,Cycling Road,team time trial,"BODEN, Falk",Male,GDR,East Germany,M,Silver,2
Moscow,1980.0,Cycling,Cycling Road,team time trial,"KONECNY, Vlastibor",Male,TCH,Czechoslovakia,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Road,individual road race,"LANG, Stanislaw",Male,POL,Poland,M,Silver,2
Moscow,1980.0,Cycling,Cycling Road,team time trial,"KOSTADINOV, Alipi",Male,TCH,Czechoslovakia,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Track,Individual Pursuit,"BONDUE, Alain",Male,FRA,France,M,Silver,2
Moscow,1980.0,Cycling,Cycling Track,Sprint indivual,"HESSLICH, Lutz",Male,GDR,East Germany,M,Gold,3
Moscow,1980.0,Cycling,Cycling Track,1km time trial,"WELLER, David",Male,JAM,Jamaica,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Track,Sprint indivual,"CAHARD, Yave",Male,FRA,France,M,Silver,2
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"POKORNY, Jiri",Male,TCH,Czechoslovakia,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"UNTERWALDER, Uwe",Male,GDR,East Germany,M,Silver,2
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"WINKLER, Volker",Male,GDR,East Germany,M,Silver,2
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"OSOKIN, Vladimir",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"MORTAG, Gerald",Male,GDR,East Germany,M,Silver,2
Moscow,1980.0,Cycling,Cycling Track,Individual Pursuit,"ÖRSTED, Hans-Henrik",Male,DEN,Denmark,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Track,1km time trial,"PANFILOV, Aleksandr",Male,URS,Soviet Union,M,Silver,2
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"MANAKOV, Viktor",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"PENC, Martin",Male,TCH,Czechoslovakia,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"PETRAKOV, Vitali",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"MOVCHAN, Valeri",Male,URS,Soviet Union,M,Gold,3
Moscow,1980.0,Cycling,Cycling Track,1km time trial,"THOMS, Lothar",Male,GDR,East Germany,M,Gold,3
Moscow,1980.0,Cycling,Cycling Track,Individual Pursuit,"DILL-BUNDI, Robert",Male,SUI,Switzerland,M,Gold,3
Moscow,1980.0,Cycling,Cycling Track,Sprint indivual,"KOPYLOV, Sergei",Male,URS,Soviet Union,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"WIEGAND, Matthias",Male,GDR,East Germany,M,Silver,2
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"SLAMA, Igor",Male,TCH,Czechoslovakia,M,Bronze,1
Moscow,1980.0,Cycling,Cycling Track,Team Pursuit (4000m),"CERNY, Teodor",Male,TCH,Czechoslovakia,M,Bronze,1
Moscow,1980.0,Equestrian,Dressage,team,PLOT,Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Dressage,team,"GADZHEV, Georgi",Male,BUL,Bulgaria,X,Silver,2
Moscow,1980.0,Equestrian,Dressage,team,DERBIST,Male,ROU,Romania,X,Bronze,1
Moscow,1980.0,Equestrian,Dressage,individual,"THEURER-MAX, Elisabeth",Female,AUT,Austria,X,Gold,3
Moscow,1980.0,Equestrian,Dressage,team,IGROK,Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Dressage,team,ALEKO,Male,BUL,Bulgaria,X,Silver,2
Moscow,1980.0,Equestrian,Dressage,team,"VELIKU, Dumitru",Male,ROU,Romania,X,Bronze,1
Moscow,1980.0,Equestrian,Dressage,individual,"KOVSHOV, Yuri",Male,URS,Soviet Union,X,Silver,2
Moscow,1980.0,Equestrian,Dressage,team,"MISEVICH, Vera",Female,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Dressage,team,SCHIBOR,Male,BUL,Bulgaria,X,Silver,2
Moscow,1980.0,Equestrian,Dressage,individual,IGROK,Male,URS,Soviet Union,X,Silver,2
Moscow,1980.0,Equestrian,Dressage,team,"KOVSHOV, Yuri",Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Dressage,team,"MANDADZHIEV, Petr",Male,BUL,Bulgaria,X,Silver,2
Moscow,1980.0,Equestrian,Dressage,team,DECEBAL,Male,ROU,Romania,X,Bronze,1
Moscow,1980.0,Equestrian,Dressage,team,"UGRYUMOV, Viktor",Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Dressage,individual,"UGRYUMOV, Viktor",Male,URS,Soviet Union,X,Bronze,1
Moscow,1980.0,Equestrian,Dressage,team,"ROSCA, Petre",Male,ROU,Romania,X,Bronze,1
Moscow,1980.0,Equestrian,Dressage,team,"IVANOV, Svetoslav",Male,BUL,Bulgaria,X,Silver,2
Moscow,1980.0,Equestrian,Dressage,team,"DONESCU, Anghelache",Male,ROU,Romania,X,Bronze,1
Moscow,1980.0,Equestrian,Eventing,team,"SCIOCCHETTI, Marina",Female,ITA,Italy,X,Silver,2
Moscow,1980.0,Equestrian,Eventing,individual,PINTSET,Male,URS,Soviet Union,X,Bronze,1
Moscow,1980.0,Equestrian,Eventing,team,"ROMAN, Mauro",Male,ITA,Italy,X,Silver,2
Moscow,1980.0,Equestrian,Eventing,individual,GALZUN,Male,URS,Soviet Union,X,Silver,2
Moscow,1980.0,Equestrian,Eventing,team,"BLINOV, Aleksandr",Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Eventing,team,"PEREZ SOTO, Soto Jose Luis",Male,MEX,Mexico,X,Bronze,1
Moscow,1980.0,Equestrian,Eventing,team,GELESPONT,Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Eventing,team,PINTSET,Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Eventing,team,"SALNIKOV, Yuri",Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Eventing,team,BOMBONA,Female,MEX,Mexico,X,Bronze,1
Moscow,1980.0,Equestrian,Eventing,individual,"SALNIKOV, Yuri",Male,URS,Soviet Union,X,Bronze,1
Moscow,1980.0,Equestrian,Eventing,team,"VOLKOV, Valeri",Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Eventing,team,"MENDIVIL YOCUPICIO, Manuel",Male,MEX,Mexico,X,Bronze,1
Moscow,1980.0,Equestrian,Eventing,team,"VAZQUEZ, Fabian",Male,MEX,Mexico,X,Bronze,1
Moscow,1980.0,Equestrian,Eventing,team,"ROMAN, Federico Euro",Male,ITA,Italy,X,Silver,2
Moscow,1980.0,Equestrian,Eventing,individual,"BLINOV, Aleksandr",Male,URS,Soviet Union,X,Silver,2
Moscow,1980.0,Equestrian,Eventing,team,"ROGOZHIN, Sergei",Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Eventing,team,GALZUN,Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Eventing,team,"CASAGRANDE, Anna",Female,ITA,Italy,X,Silver,2
Moscow,1980.0,Equestrian,Eventing,team,"BARCENA RIOS, David",Male,MEX,Mexico,X,Bronze,1
Moscow,1980.0,Equestrian,Eventing,individual,"ROMAN, Federico Euro",Male,ITA,Italy,X,Gold,3
Moscow,1980.0,Equestrian,Eventing,team,TSKHETI,Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Jumping,individual,ESPADRON,Male,URS,Soviet Union,X,Silver,2
Moscow,1980.0,Equestrian,Jumping,team,"KOWALCZYK, Jan",Male,POL,Poland,X,Silver,2
Moscow,1980.0,Equestrian,Jumping,team,"HARTMAN, Wieslaw",Male,POL,Poland,X,Silver,2
Moscow,1980.0,Equestrian,Jumping,team,"KOZICKI, Marian",Male,POL,Poland,X,Silver,2
Moscow,1980.0,Equestrian,Jumping,team,GEPATIT,Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Jumping,team,"BOBIK, Janusz",Male,POL,Poland,X,Silver,2
Moscow,1980.0,Equestrian,Jumping,team,REIS,Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Jumping,team,"ASMAEV, Viktor",Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Jumping,team,"CHUKANOV, Viacheslav",Male,URS,Soviet Union,X,Gold,3
Moscow,1980.0,Equestrian,Jumping,individual,"KOROLKOV, Nikolai",Male,URS,Soviet Union,X,Silver,2
Moscow,1980.0,Equestrian,Jumping,individual,"PEREZ DE LA HERAS, Joaquin",Male,MEX,Mexico,X,Bronze,1
